2018-07-07,2607,PHX,140
2018-03-31,1067,DTW,164
2018-09-25,2225,FAT,198
2018-08-03,2709,PSP,0
2018-06-27,2086,MSP,151
2018-02-03,1295,SEA,257
2018-10-26,1522,BDL,187
2018-10-28,1010,STL,94
2018-06-28,1476,BOS,270
2018-02-26,2294,OMA,104
2018-06-27,1191,TUS,128
2018-02-03,2738,MIA,160
2018-01-05,2183,AUS,53
2018-04-26,1896,PHX,150
2018-02-09,411,SJC,215
2018-03-23,2507,RSW,138
2018-02-20,1110,ATL,0
2018-08-13,2086,MSP,148
2018-10-05,2402,SNA,199
2018-07-31,228,SEA,252
2018-04-01,2302,OKC,57
2018-04-10,2549,OMA,118
2018-01-14,2457,TPA,126
2018-02-13,2474,SAT,76
2018-09-28,1753,PHX,141
2018-02-04,1579,LGA,182
2018-03-22,2610,ABQ,111
2018-05-28,2552,SEA,248
2018-06-13,2276,IAH,68
2018-10-29,2072,ATL,121
2018-01-09,2206,FLL,145
2018-05-21,1556,IAD,0
2018-10-11,1612,GSP,128
2018-06-02,1484,AUS,56
2018-02-10,2495,COS,133
2018-02-14,244,CVG,128
2018-09-18,2784,IAD,170
2018-01-13,2271,PBI,164
2018-06-23,2296,JAX,138
2018-10-15,2655,DEN,117
2018-06-05,2510,SLC,155
2018-04-02,1555,BNA,92
2018-05-02,1033,RSW,147
2018-03-26,2490,BDL,196
2018-08-03,1483,BOS,207
2018-10-17,871,DEN,124
2018-01-22,1212,MCO,168
2018-07-24,103,BWI,178
2018-05-25,2335,ORD,151
2018-08-19,2318,LAX,171
2018-03-09,310,DEN,119
2018-05-31,937,LAX,198
2018-10-11,2695,DCA,164
2018-04-07,1525,PDX,258
2018-04-05,2805,DEN,138
2018-05-06,2299,OMA,97
2018-10-30,2568,SAN,177
2018-08-17,229,KOA,455
2018-01-09,1067,DTW,147
2018-09-11,202,DCA,161
2018-05-25,2356,LGA,209
2018-07-15,2528,PDX,238
2018-10-05,1578,MSP,133
2018-10-30,2459,LAX,192
2018-05-07,990,RIC,163
2018-07-14,352,SJC,212
2018-03-16,262,MIA,146
2018-01-24,1261,IAD,155
2018-10-13,2641,PNS,99
2018-07-03,2812,ORD,135
2018-06-17,2474,RSW,142
2018-08-20,1576,FLL,183
2018-02-20,1172,BOS,210
2018-04-20,1525,PDX,230
2018-06-16,1203,LAS,171
2018-09-02,2515,SJU,286
2018-10-03,1085,LAX,189
2018-09-17,165,EGE,123
2018-04-16,1676,PIT,146
2018-05-01,1112,LGA,216
2018-03-18,335,ORD,137
2018-07-19,2231,JFK,251
2018-09-02,1330,LGA,201
2018-01-25,217,LAS,189
2018-06-24,429,DCA,176
2018-09-28,2749,ATL,122
2018-09-18,2433,PDX,238
2018-09-16,866,PHL,185
2018-08-12,1744,PHX,150
2018-02-14,277,DEN,123
2018-04-22,2718,MCI,93
2018-03-09,2566,SLC,165
2018-06-23,348,SNA,175
2018-06-15,1252,SMF,209
2018-06-18,2636,AUS,64
2018-10-08,980,IAH,57
2018-01-05,2293,DCA,148
2018-07-23,75,SFO,0
2018-06-13,2373,SAV,150
2018-04-14,1542,SJC,235
2018-05-23,889,PHX,146
2018-05-06,1599,SNA,193
2018-08-08,2424,LAX,188
2018-08-29,2508,DTW,157
2018-04-15,1414,AUS,60
2018-08-17,2736,EWR,211
2018-05-25,1403,SAN,181
2018-02-22,1081,SAN,204
2018-01-04,2748,PHL,182
2018-08-24,1831,PHX,167
2018-10-16,871,DEN,114
2018-02-20,1450,AUS,0
2018-09-21,2214,STL,109
2018-10-15,2710,TUS,150
2018-05-29,2624,PHL,205
2018-05-16,2488,MIA,179
2018-07-27,1202,IND,159
2018-07-24,2430,TPA,143
2018-02-04,1112,LGA,184
2018-01-15,2177,DEN,129
2018-05-31,1435,CLT,145
2018-07-16,1316,PDX,225
2018-01-03,128,MCO,137
2018-09-27,1979,CLT,166
2018-02-09,409,CLT,136
2018-10-02,2649,LAS,176
2018-03-26,2511,ABQ,113
2018-06-22,402,PHL,202
2018-10-10,2628,OMA,90
2018-01-22,2564,FLL,160
2018-10-05,1460,PDX,243
2018-10-23,2267,MCI,89
2018-01-17,1055,LAS,162
2018-02-16,2467,ORD,136
2018-05-03,1221,AUS,89
2018-05-10,306,IND,119
2018-02-09,1770,CLT,138
2018-10-09,1523,MEM,129
2018-03-18,2774,SAN,200
2018-05-16,1101,MIA,174
2018-02-25,2339,SEA,276
2018-07-28,1478,RDU,167
2018-05-25,2645,OKC,0
2018-04-17,1382,IND,116
2018-04-22,1083,SFO,237
2018-01-08,498,DEN,120
2018-05-27,1292,TUL,60
2018-05-15,1497,MIA,173
2018-01-22,610,DCA,174
2018-05-26,1209,MIA,180
2018-05-18,1212,MCO,159
2018-06-10,2559,DTW,198
2018-04-22,1170,LGA,199
2018-06-20,1885,PHX,134
2018-08-10,2207,CMH,142
2018-07-29,1619,CLT,154
2018-01-23,2333,EGE,139
2018-01-23,1708,LAX,211
2018-10-27,878,CLT,149
2018-03-06,608,ATL,114
2018-05-21,1237,FLL,158
2018-05-09,2042,CLT,140
2018-10-25,1155,RDU,143
2018-04-18,2176,RNO,236
2018-05-21,1214,LGA,196
2018-10-03,1371,DSM,117
2018-08-12,1064,SAN,170
2018-10-28,2630,IAH,83
2018-07-31,2508,DTW,146
2018-06-06,2578,MCI,94
2018-10-18,1106,ORD,148
2018-09-03,12,JAX,204
2018-05-16,2563,IAH,52
2018-05-07,1174,GSP,129
2018-07-30,2444,STL,98
2018-08-17,1401,LAS,171
2018-09-27,2737,ATL,139
2018-10-02,1358,SAT,62
2018-05-31,2454,MEM,82
2018-04-21,2328,BOS,222
2018-08-08,1624,SAN,175
2018-08-31,1138,SNA,191
2018-08-18,1448,AUS,50
2018-10-03,1497,BOS,214
2018-02-01,608,ATL,117
2018-04-15,103,SJC,235
2018-07-10,1138,SNA,172
2018-09-24,2356,RDU,151
2018-08-05,2735,SJC,206
2018-09-09,1284,FAT,210
2018-09-13,1258,ORD,135
2018-05-29,925,LGA,200
2018-06-12,1611,SAN,170
2018-04-19,417,SFO,217
2018-01-05,1896,PHX,161
2018-01-14,2666,TPA,120
2018-03-12,1172,BOS,216
2018-04-22,1106,BWI,172
2018-06-23,1425,BDL,181
2018-01-10,2246,OKC,54
2018-04-10,349,SFO,225
2018-02-15,2627,SLC,172
2018-05-29,85,SFO,242
2018-05-15,2197,CLE,173
2018-09-15,2227,MIA,183
2018-04-12,1221,AUS,49
2018-10-21,2685,DEN,111
2018-04-07,357,SAT,64
2018-03-02,1582,CLE,150
2018-04-07,2043,ORD,136
2018-06-18,2497,MEM,84
2018-05-30,391,TUL,59
2018-08-07,1758,MEM,88
2018-02-21,1063,RSW,172
2018-04-01,2583,DTW,138
2018-02-20,259,SFO,265
2018-10-17,2353,TPA,134
2018-05-30,2578,MCI,85
2018-03-07,1206,MSP,154
2018-09-30,1578,MSP,130
2018-04-16,1083,SFO,230
2018-06-01,1473,ATL,131
2018-08-13,2274,ORF,172
2018-03-31,2557,AUS,58
2018-06-16,1092,TUL,57
2018-06-07,2814,EWR,204
2018-07-05,2235,DEN,159
2018-10-05,2710,TUS,137
2018-08-15,2014,PHX,137
2018-08-22,2252,ABQ,107
2018-04-24,1519,SAN,196
2018-02-28,2753,MKE,122
2018-05-07,2568,ABQ,118
2018-05-10,2691,SNA,188
2018-03-21,2386,IAH,60
2018-06-28,435,CLT,164
2018-01-04,2228,SMF,226
2018-09-11,2292,JFK,200
2018-09-03,2223,ORD,182
2018-08-12,2404,AUS,54
2018-06-29,2347,COS,119
2018-01-29,1459,MCI,88
2018-09-19,1377,TUL,57
2018-09-27,2559,DTW,152
2018-07-22,2698,ABQ,109
2018-07-27,2093,PHL,172
2018-05-08,1035,RSW,155
2018-01-30,2301,PSP,176
2018-07-01,2338,SMF,217
2018-08-01,1497,BOS,236
2018-08-14,2093,PHL,190
2018-09-18,2538,MCO,176
2018-08-21,2515,SJU,277
2018-04-04,2583,DTW,157
2018-10-15,2497,MEM,76
2018-10-08,2734,OKC,61
2018-03-04,1033,CLT,146
2018-06-02,2645,OKC,58
2018-06-30,2711,IND,114
2018-05-15,159,SFO,234
2018-05-08,2745,SJC,213
2018-10-04,1406,SAT,57
2018-08-23,2694,IAH,60
2018-06-13,1176,AUS,52
2018-08-12,2386,MIA,194
2018-09-17,2353,TPA,143
2018-08-12,1139,MSY,90
2018-05-23,2296,MSP,136
2018-08-23,1596,OKC,61
2018-08-31,2541,PIT,165
2018-02-09,2298,SEA,273
2018-02-12,2673,BNA,90
2018-01-09,1075,ELP,98
2018-06-07,1469,RSW,160
2018-03-19,2784,MSY,73
2018-05-03,1112,LGA,208
2018-08-12,1770,OAK,212
2018-05-31,1172,BOS,248
2018-09-09,2555,ONT,182
2018-01-12,1579,LGA,182
2018-09-05,1283,STL,107
2018-01-19,1209,SMF,219
2018-02-28,1209,SMF,234
2018-09-01,2448,RNO,209
2018-08-20,148,ANC,398
2018-02-23,2339,SEA,247
2018-10-30,1561,PHX,148
2018-05-17,1772,CLT,139
2018-08-16,2743,ELP,95
2018-02-26,2768,SFO,224
2018-05-07,2560,DEN,116
2018-07-14,1566,OKC,58
2018-07-30,1834,SBA,237
2018-02-20,2763,MSY,104
2018-06-29,202,DCA,173
2018-08-09,1798,PHL,190
2018-10-28,323,DCA,172
2018-02-26,1221,AUS,72
2018-03-02,2433,MCO,140
2018-05-26,1439,BNA,111
2018-01-03,2489,LAX,224
2018-04-13,1098,MIA,155
2018-04-04,1628,JAX,129
2018-09-12,368,SEA,259
2018-10-17,2591,SAT,108
2018-10-01,2596,JAC,212
2018-04-11,1373,JAX,133
2018-10-13,2599,LAS,173
2018-06-13,2745,RDU,0
2018-09-22,2009,SEA,264
2018-10-15,119,OGG,467
2018-09-06,1425,BDL,0
2018-03-12,1934,SAV,142
2018-02-28,513,PHX,194
2018-07-26,1406,SAT,0
2018-10-23,334,SAT,72
2018-09-25,334,SAT,65
2018-08-26,701,CLT,149
2018-03-07,331,DEN,156
2018-03-27,1476,AUS,0
2018-07-20,2790,IAH,64
2018-02-10,2289,LAS,159
2018-02-13,2660,CVG,121
2018-01-20,1268,SAT,60
2018-07-05,1771,LAS,180
2018-01-30,2176,RNO,216
2018-03-14,446,DEN,130
2018-04-29,1174,GSP,131
2018-03-15,2523,SAT,63
2018-05-16,990,RIC,164
2018-02-20,1694,TUS,176
2018-08-20,2399,ELP,94
2018-07-22,2811,LAX,176
2018-10-04,1608,LGA,196
2018-10-23,2531,BOI,193
2018-01-04,2226,DSM,109
2018-09-21,804,DCA,244
2018-06-17,261,STL,109
2018-02-18,1633,SAV,135
2018-06-23,2281,SAT,54
2018-04-29,2430,CMH,146
2018-07-30,2222,DCA,152
2018-06-25,2709,PSP,181
2018-06-06,2325,ABQ,101
2018-08-20,188,IND,109
2018-03-19,585,PHL,173
2018-04-29,1491,CHS,148
2018-07-01,1011,LGA,206
2018-01-19,855,PHX,137
2018-03-13,1610,SEA,249
2018-02-15,417,SFO,235
2018-01-05,2467,ORD,153
2018-01-22,2478,SMF,246
2018-02-28,2485,MEM,82
2018-07-20,2517,MCO,142
2018-06-05,1726,LAX,186
2018-08-19,2401,TPA,139
2018-01-30,2495,COS,115
2018-07-16,2330,MKE,143
2018-07-21,1018,IND,127
2018-02-13,1118,LGA,199
2018-06-20,1358,SAT,65
2018-04-18,1561,AUS,61
2018-01-17,1460,DCA,171
2018-07-01,2667,RDU,165
2018-01-23,2475,DCA,144
2018-06-29,2685,DEN,172
2018-04-15,1562,SAT,60
2018-09-14,2566,SLC,141
2018-02-18,1911,PHL,192
2018-06-03,2329,PDX,236
2018-01-10,2309,MSP,140
2018-05-15,2502,SNA,220
2018-06-28,1085,LAX,184
2018-09-26,2093,PHL,186
2018-04-27,2354,IAD,168
2018-02-28,2386,IAH,78
2018-04-20,1172,BOS,217
2018-10-19,1522,BDL,186
2018-06-22,1758,MEM,89
2018-01-24,1643,PHL,179
2018-05-01,1214,LGA,204
2018-06-14,2269,TUL,63
2018-09-06,123,HNL,491
2018-08-25,119,OGG,480
2018-09-03,2439,CAE,155
2018-01-26,2510,SLC,183
2018-07-05,2502,BNA,114
2018-04-21,2452,CMH,128
2018-03-04,140,SJC,248
2018-07-23,1908,MIA,187
2018-08-04,165,EGE,130
2018-01-06,1427,ABQ,110
2018-03-15,1581,BDL,204
2018-02-19,5,HNL,510
2018-03-24,2361,BWI,174
2018-04-23,2630,RIC,162
2018-02-19,2352,SFO,222
2018-10-18,1619,TPA,133
2018-10-21,2347,COS,99
2018-06-25,368,SEA,249
2018-02-04,2718,MCI,94
2018-07-19,2403,ATL,142
2018-08-07,402,PHL,182
2018-07-03,2314,MCO,166
2018-09-12,512,ATL,128
2018-04-26,690,LAS,184
2018-10-04,2351,DCA,180
2018-07-13,347,RDU,156
2018-08-24,517,CLT,158
2018-10-07,2636,AUS,62
2018-06-09,1305,JAX,147
2018-08-11,1605,RDU,154
2018-02-05,2690,MKE,129
2018-10-25,1202,IND,124
2018-08-26,2496,ICT,75
2018-08-13,896,SEA,230
2018-06-18,1578,MSP,159
2018-09-07,2649,LAS,182
2018-09-28,2694,IAH,62
2018-04-09,137,PIT,142
2018-04-05,1352,ONT,190
2018-02-20,2488,TPA,146
2018-01-28,1387,SFO,214
2018-01-04,2248,BWI,165
2018-07-12,1524,SNA,187
2018-09-24,1263,LGA,200
2018-10-31,2753,DTW,154
2018-06-15,890,OAK,241
2018-07-05,2079,MEM,129
2018-08-08,2467,DSM,130
2018-07-07,2345,MKE,147
2018-03-06,1150,LGA,186
2018-05-12,2353,IAH,70
2018-01-31,608,ATL,129
2018-07-15,1758,MEM,87
2018-06-15,1079,SEA,259
2018-09-08,2240,SEA,262
2018-08-06,2225,FAT,194
2018-08-23,2308,SMF,201
2018-10-13,2578,SLC,225
2018-10-29,2251,BWI,160
2018-08-09,1522,BDL,226
2018-05-29,1234,MKE,143
2018-04-05,2697,ONT,179
2018-04-25,938,AUS,71
2018-08-09,1205,AUS,49
2018-01-18,2206,FLL,147
2018-03-12,616,ATL,116
2018-09-25,2403,ATL,143
2018-09-23,1476,BOS,223
2018-10-08,1283,STL,101
2018-05-08,850,OAK,231
2018-05-01,594,OKC,56
2018-05-25,2304,IND,131
2018-07-14,649,TUS,133
2018-01-24,1427,ABQ,108
2018-04-21,2257,ELP,97
2018-09-04,2790,IAH,66
2018-07-29,138,MSY,84
2018-06-02,1691,PHL,0
2018-05-19,340,MCI,81
2018-02-05,2098,LAS,167
2018-02-05,1582,CLE,142
2018-06-12,2251,BWI,174
2018-01-21,1387,SFO,257
2018-09-08,2400,TUL,64
2018-05-17,2197,CLE,168
2018-03-24,1633,SAV,129
2018-02-16,2569,MKE,114
2018-02-20,2556,ELP,0
2018-01-30,2248,BWI,174
2018-05-14,2332,ORD,225
2018-08-20,1716,PIT,160
2018-09-21,2709,PSP,0
2018-04-20,937,LAX,215
2018-01-12,2610,ABQ,109
2018-07-18,1226,LGA,209
2018-01-05,1172,BOS,225
2018-05-10,1896,DEN,120
2018-03-03,1606,RDU,146
2018-05-22,2195,BOI,178
2018-04-24,1693,LAX,200
2018-08-30,512,ATL,119
2018-05-15,1556,IAD,0
2018-03-05,1648,BOS,203
2018-10-06,852,PHX,146
2018-03-27,1485,SMF,213
2018-01-31,2480,LAX,187
2018-07-24,1612,GSP,130
2018-03-27,409,CLT,148
2018-09-17,2338,SMF,211
2018-02-20,2774,SAN,0
2018-06-25,2758,SAN,189
2018-04-08,2315,CVG,132
2018-09-26,2683,SFO,220
2018-08-29,2550,MIA,179
2018-09-10,1185,BWI,168
2018-02-14,1212,MCO,155
2018-09-12,2202,SEA,256
2018-03-21,2569,MKE,130
2018-07-07,2223,ORD,130
2018-09-27,556,PHX,158
2018-09-22,2340,PHL,178
2018-05-15,944,TUS,135
2018-10-21,1607,CLE,143
2018-04-27,1103,SEA,246
2018-10-02,1263,LGA,199
2018-09-25,1611,SAN,175
2018-06-29,2433,PDX,267
2018-01-03,1346,MCO,137
2018-01-16,1112,LGA,174
2018-01-08,5,HNL,478
2018-06-17,1541,SLC,160
2018-06-28,2373,SAV,138
2018-04-27,944,TUS,122
2018-08-27,103,BWI,171
2018-06-19,1605,RDU,165
2018-03-08,2324,GSP,123
2018-03-24,1172,BOS,205
2018-08-01,2749,ATL,115
2018-01-09,1499,ORD,126
2018-03-18,2601,RDU,139
2018-08-08,364,SJC,216
2018-03-14,2385,SAT,59
2018-05-26,2646,COS,105
2018-09-15,1561,PHX,140
2018-05-01,2705,TUS,147
2018-03-10,990,PHL,164
2018-09-28,352,SJC,216
2018-10-03,2597,PIT,163
2018-09-28,2276,IAH,70
2018-06-18,1164,LGA,204
2018-07-08,1541,SLC,142
2018-09-16,7,ORD,129
2018-07-17,2474,RSW,155
2018-03-03,2786,RDU,152
2018-02-24,1163,ATL,115
2018-06-18,2093,PHL,180
2018-08-19,1155,RDU,245
2018-08-16,403,PIT,146
2018-01-04,2478,SMF,226
2018-06-10,2784,IAD,188
2018-10-26,2565,MCI,102
2018-08-15,1622,DEN,126
2018-02-24,1175,SAN,208
2018-10-12,2246,SAN,193
2018-10-15,1523,MEM,89
2018-09-29,364,SJC,215
2018-07-11,454,LAS,164
2018-06-19,1408,LAX,194
2018-07-06,1497,BOS,225
2018-02-18,2333,EGE,145
2018-10-25,2400,TUL,63
2018-01-19,1159,SAN,176
2018-03-04,1403,PBI,148
2018-04-24,1408,LAX,184
2018-03-27,1499,ORD,137
2018-03-30,1438,MSP,146
2018-01-30,656,MCO,142
2018-02-20,2552,PSP,209
2018-09-20,1257,CMH,136
2018-08-03,1584,AUS,50
2018-04-06,1691,PHL,173
2018-09-09,1085,LAX,184
2018-05-06,2698,ONT,177
2018-08-30,2697,LAX,212
2018-07-14,2375,SLC,157
2018-07-13,2487,CLE,172
2018-04-05,137,PIT,144
2018-09-24,1294,ORD,144
2018-05-23,2385,SAT,59
2018-07-16,2483,TUS,125
2018-02-16,2030,OKC,51
2018-01-14,1387,SFO,221
2018-01-31,2625,OKC,53
2018-08-27,2363,BNA,105
2018-02-05,2226,DSM,169
2018-05-24,1104,LGA,194
2018-05-14,2259,BNA,110
2018-10-02,1322,PHL,206
2018-01-08,123,HNL,481
2018-01-07,553,PHX,161
2018-04-06,2376,MSY,100
2018-03-22,1497,RNO,214
2018-04-24,1094,BOS,222
2018-06-05,2698,ONT,201
2018-06-09,2360,JAX,144
2018-03-03,357,SAT,62
2018-01-23,1229,EWR,198
2018-08-13,2640,PBI,161
2018-10-02,890,OAK,226
2018-08-19,1242,MCO,192
2018-01-13,667,SLC,177
2018-09-10,2330,MKE,118
2018-03-31,1129,IND,120
2018-10-22,1836,IAH,61
2018-01-30,2563,IAH,65
2018-05-20,2293,DCA,176
2018-04-10,2257,ELP,101
2018-05-19,1497,MIA,172
2018-05-31,1018,FAT,199
2018-05-30,2651,BWI,170
2018-06-10,2372,SAT,64
2018-04-20,2502,SNA,191
2018-07-05,229,KOA,467
2018-03-05,1505,ONT,198
2018-02-27,2207,SFO,243
2018-07-03,2406,MSP,137
2018-06-12,2424,LAX,214
2018-02-09,562,SMF,223
2018-06-20,346,MSY,75
2018-04-18,2344,STL,99
2018-08-23,2330,MKE,130
2018-07-16,2373,SAV,154
2018-07-08,139,SFO,204
2018-04-12,2388,CHS,135
2018-06-07,2694,IAH,59
2018-06-16,1237,ONT,172
2018-04-11,2623,TPA,149
2018-02-28,504,LAS,198
2018-01-01,1255,DCA,155
2018-05-06,2522,SAN,175
2018-03-16,2294,OMA,106
2018-03-08,2538,ELP,99
2018-09-08,2538,MCO,166
2018-06-23,556,PHX,153
2018-01-19,2714,FLL,156
2018-09-02,2423,JFK,212
2018-01-06,299,TUL,62
2018-09-30,2256,TPA,138
2018-05-13,301,SLC,154
2018-02-24,2339,SEA,261
2018-01-29,2635,DAY,136
2018-04-12,2366,RSW,142
2018-04-07,1258,ORD,161
2018-04-11,1619,ELP,95
2018-06-30,1310,STL,97
2018-03-24,2627,SLC,169
2018-07-13,2373,SAV,0
2018-04-15,2371,STL,107
2018-05-20,670,LAS,180
2018-04-18,1234,MKE,130
2018-07-08,2269,TUL,59
2018-07-06,2055,MCI,101
2018-08-24,2198,FLL,168
2018-09-07,2255,SNA,0
2018-04-24,1196,TPA,154
2018-05-26,2426,TUL,82
2018-05-14,1620,DEN,128
2018-03-26,2480,LAX,204
2018-06-26,1611,SAN,175
2018-06-24,2814,EWR,248
2018-04-14,1175,VPS,133
2018-07-20,2276,IAH,60
2018-05-07,1449,TUL,0
2018-09-11,1435,AUS,56
2018-08-03,1524,SNA,186
2018-02-12,2248,BWI,158
2018-04-24,2627,SLC,186
2018-01-26,1387,SFO,218
2018-09-11,1458,OKC,69
2018-09-02,320,ORF,177
2018-10-01,165,EGE,127
2018-07-25,2587,ORF,171
2018-08-03,368,SEA,264
2018-02-13,2425,LAX,191
2018-03-22,2250,LAX,264
2018-03-22,2460,LAX,203
2018-01-31,2524,RIC,161
2018-04-08,1214,LGA,194
2018-02-18,340,PHL,171
2018-06-28,2198,FLL,170
2018-08-29,2248,SFO,218
2018-01-05,2429,SAT,65
2018-03-23,2705,MIA,160
2018-04-24,190,SAT,60
2018-05-11,155,OMA,96
2018-02-11,1568,MEM,82
2018-04-23,1562,SAT,67
2018-07-22,577,DEN,123
2018-08-13,5,HNL,487
2018-07-18,2566,SLC,165
2018-09-27,2351,DCA,162
2018-03-26,1217,ORD,133
2018-09-30,854,PHX,156
2018-07-04,1105,LGA,202
2018-08-21,2223,ORD,157
2018-09-27,2695,DCA,177
2018-01-07,1643,PHL,177
2018-10-04,333,ATL,116
2018-01-05,2635,DAY,129
2018-07-27,2630,IAH,58
2018-10-02,1055,DCA,213
2018-05-06,2397,MSY,72
2018-10-11,2356,RDU,0
2018-10-09,1491,MSY,96
2018-04-06,2250,LAX,219
2018-03-20,1229,EWR,249
2018-06-14,2635,DEN,111
2018-01-09,1217,ORD,159
2018-05-29,1030,SAT,59
2018-07-13,1561,MSY,79
2018-08-15,2740,ONT,200
2018-04-15,2805,DEN,126
2018-04-25,969,MIA,153
2018-07-23,2735,SJC,214
2018-02-03,1462,MIA,145
2018-09-30,2536,MSY,119
2018-04-22,501,DEN,119
2018-07-26,267,TUL,59
2018-02-21,2649,LAX,195
2018-04-29,2624,PHL,183
2018-02-25,2574,VPS,107
2018-03-08,1198,TPA,130
2018-02-06,2772,IAH,68
2018-06-23,1422,CHS,149
2018-07-22,1405,LAX,219
2018-01-12,2589,AUS,58
2018-01-18,2339,SEA,266
2018-06-08,1596,OKC,55
2018-04-09,2397,MSY,74
2018-09-04,2762,MKE,141
2018-01-28,1213,SAT,60
2018-09-03,5,HNL,510
2018-09-07,1216,CLT,153
2018-06-14,2528,PDX,222
2018-07-29,1266,FAT,188
2018-02-15,2651,BWI,159
2018-01-24,2563,IAH,86
2018-07-23,346,MSY,83
2018-01-27,1059,PHL,182
2018-10-24,2697,LAX,199
2018-10-04,1605,RDU,157
2018-08-27,1441,TUS,154
2018-02-12,2665,TUL,60
2018-02-20,2705,MIA,0
2018-03-26,2693,MFE,94
2018-09-27,1611,SAN,184
2018-01-02,2423,MSP,133
2018-10-14,2559,DTW,146
2018-10-30,2779,SNA,191
2018-04-10,2706,RNO,0
2018-04-30,1093,SJU,269
2018-01-08,394,TUL,61
2018-05-21,1557,OKC,61
2018-09-27,356,OMA,100
2018-04-06,2612,ELP,97
2018-09-24,148,ANC,406
2018-01-12,1019,COS,115
2018-04-27,446,DEN,126
2018-09-07,1086,ONT,177
2018-01-26,2666,TPA,135
2018-01-03,2651,BWI,175
2018-02-08,2607,BOS,219
2018-08-04,553,LAX,191
2018-04-14,2259,BNA,109
2018-08-24,2596,JAC,159
2018-04-12,2502,SNA,198
2018-02-06,1170,LGA,176
2018-05-03,498,DEN,137
2018-07-15,2697,LAX,185
2018-09-07,2599,LAS,187
2018-04-05,2502,SNA,191
2018-06-28,2708,LGA,287
2018-05-14,1690,PHL,182
2018-02-24,2262,LAS,178
2018-08-31,334,SAT,55
2018-10-07,2806,MSP,137
2018-02-22,2236,TUL,61
2018-01-20,2502,SNA,183
2018-01-04,2568,ABQ,103
2018-01-20,2623,TPA,133
2018-02-15,855,PHX,160
2018-05-09,137,PIT,157
2018-08-31,1234,MKE,138
2018-03-27,2506,SNA,190
2018-07-27,1859,PHL,204
2018-04-23,1647,MCO,150
2018-10-03,2781,SEA,247
2018-02-08,43,DTW,185
2018-07-22,2356,RDU,154
2018-10-15,1079,SEA,269
2018-01-17,1221,AUS,57
2018-03-28,360,IND,106
2018-06-14,1086,ONT,171
2018-10-28,2520,ORD,162
2018-07-29,2257,MSY,96
2018-03-01,761,PHX,167
2018-05-04,2250,LAX,223
2018-04-22,1612,OKC,49
2018-09-21,2753,DTW,247
2018-10-23,2697,LAX,192
2018-05-01,24,JFK,208
2018-05-23,1019,COS,128
2018-09-15,681,MEM,89
2018-10-20,2698,ABQ,111
2018-05-31,417,SFO,228
2018-10-18,1853,BOS,215
2018-02-20,1424,SAN,252
2018-06-25,347,RDU,162
2018-02-05,1075,ELP,100
2018-10-22,2685,DEN,130
2018-09-07,1187,LGA,248
2018-01-04,425,PHX,157
2018-10-06,2207,CMH,147
2018-10-12,980,IAH,54
2018-07-25,2734,OKC,55
2018-08-23,2578,SLC,165
2018-10-28,1422,CHS,142
2018-07-04,359,BOI,184
2018-01-01,351,IAH,62
2018-10-24,1330,LGA,203
2018-01-06,2502,SNA,197
2018-08-16,1885,PHX,146
2018-06-27,1522,BDL,239
2018-08-27,2516,MCO,160
2018-01-21,438,SEA,252
2018-05-19,2427,MIA,162
2018-04-02,1300,MSY,79
2018-05-11,1195,LAS,163
2018-03-30,1212,MCO,142
2018-09-30,1584,AUS,83
2018-04-21,2262,LAS,178
2018-10-05,1523,MEM,91
2018-03-31,1402,SEA,261
2018-05-01,1119,SNA,184
2018-10-06,1497,BOS,220
2018-10-28,2734,OKC,54
2018-08-17,1377,TUL,55
2018-06-19,2410,LGA,252
2018-01-05,2360,TPA,159
2018-06-12,1566,OKC,74
2018-06-08,1476,BOS,208
2018-05-12,2506,SNA,203
2018-03-04,2425,LAX,198
2018-08-15,2242,JFK,208
2018-03-15,2376,MSY,93
2018-05-10,2255,MCO,150
2018-03-28,2458,PIT,154
2018-05-30,2322,PBI,153
2018-09-29,1351,TPA,139
2018-03-27,1268,SAT,72
2018-06-06,2577,OKC,57
2018-10-17,1523,MEM,116
2018-06-02,2302,MSY,76
2018-05-06,938,AUS,53
2018-08-10,2009,SEA,237
2018-10-25,446,SFO,212
2018-10-25,2423,JFK,195
2018-01-22,1169,LGA,178
2018-10-22,2273,ABQ,111
2018-03-24,2301,PSP,193
2018-09-29,556,PHX,142
2018-10-05,2343,OMA,105
2018-08-08,2646,CHS,153
2018-03-24,2568,ABQ,108
2018-07-29,2334,PHL,178
2018-10-12,2635,LBB,99
2018-09-25,1283,STL,86
2018-06-28,1116,ORD,142
2018-08-22,1779,PHX,147
2018-04-25,2426,TUL,70
2018-01-01,1075,ELP,97
2018-02-11,2376,MSY,94
2018-10-10,1276,MIA,189
2018-08-16,1064,SAN,173
2018-10-27,1096,RIC,156
2018-02-04,119,OGG,486
2018-03-22,1633,SAV,127
2018-05-10,972,MIA,160
2018-03-10,1424,SAN,198
2018-09-28,1779,PHX,139
2018-07-03,1505,MCI,91
2018-01-30,5,HNL,513
2018-06-17,2736,EWR,220
2018-07-08,2794,RSW,167
2018-06-02,2553,BZN,176
2018-10-14,2224,PDX,232
2018-07-06,1076,BNA,128
2018-09-04,2599,LAS,194
2018-04-01,2356,DEN,121
2018-07-05,356,OMA,116
2018-07-05,2783,STL,106
2018-08-05,1566,OKC,59
